State,District,Subdivision,Block,Panchayat,Village,Pincode
Odisha,Angul,Athmallik,Athmallik,Kandhapali,Kudagaon,759125
Odisha,Angul,Athmallik,Athmallik,Kanheibereni,Kampala,759125
Odisha,Angul,Athmallik,Athmallik,Kanhupur,Kudagaon,759125
Odisha,Angul,Athmallik,Athmallik,Kansab,Maimura,759125
Odisha,Angul,Athmallik,Athmallik,Kantapada,Katapada,759125
Odisha,Angul,Athmallik,Athmallik,Karada Bahali (Khaira),Sanahula,759125
Odisha,Angul,Athmallik,Athmallik,Karadabahali (Madhu),Krutibashpur,759125
Odisha,Angul,Athmallik,Athmallik,Karadadadar,Khandapada,759125
Odisha,Angul,Athmallik,Athmallik,Karadasinga,Jamudoli,759125
Odisha,Angul,Athmallik,Athmallik,Kasinathapur,Maimura,759125
Odisha,Angul,Athmallik,Athmallik,Kenchuanali,Katapada,759125
Odisha,Angul,Athmallik,Athmallik,Kendupati,Luhasingha,759125
Odisha,Angul,Athmallik,Athmallik,Ketakijharan,Kudagaon,759125
Odisha,Angul,Athmallik,Athmallik,Keutabhuin,Purunmantri,759125
Odisha,Angul,Athmallik,Athmallik,Khadagabahal,Krutibashpur,759125
Odisha,Angul,Athmallik,Athmallik,Khadaramunda,Sanahula,759125
Odisha,Angul,Athmallik,Athmallik,Khadarapada,Kudagaon,759125
Odisha,Angul,Athmallik,Athmallik,Khajurijharan,Tusar,759126
Odisha,Angul,Athmallik,Athmallik,Khamar,Sapaghara,759118
Odisha,Angul,Athmallik,Athmallik,Khambeswaripali,Nagoan,759125
Odisha,Angul,Athmallik,Anugul,Khandahata,,759132
Odisha,Angul,Athmallik,Athmallik,Kiakata,Kiakata,759126
Odisha,Angul,Athmallik,Athmallik,Kishoripur,Tusar,759126
Odisha,Angul,Athmallik,Athmallik,Krutibasapur,Krutibashpur,759125
Odisha,Angul,Athmallik,Athmallik,Kuberapahad,Kudagaon,759125
Odisha,Angul,Athmallik,Athmallik,Kudagaon,Kudagaon,759125
Odisha,Angul,Athmallik,Athmallik,Kudasinga,Jamudoli,759125
Odisha,Angul,Athmallik,Athmallik,Kumbhia,Kiakata,759126
Odisha,Angul,Athmallik,Athmallik,Kundanali,Madhapur,759125
Odisha,Angul,Athmallik,Athmallik,Kundapur,Aida,759125
Odisha,Angul,Athmallik,Athmallik,Kurab,Maimura,759125
Odisha,Angul,Athmallik,Athmallik,Kurumatap,Kurumtap,759124
Odisha,Angul,Athmallik,Athmallik,Kusabania,Kiakata,759126
Odisha,Angul,Athmallik,Athmallik,Kusapur,Purunmantri,759125
Odisha,Angul,Athmallik,Athmallik,Kusasinga,Jamudoli,759125
Odisha,Angul,Athmallik,Athmallik,Kusumadarh,Tapadhol,759127
Odisha,Angul,Athmallik,Athmallik,Kusumakuhuri,Luhasingha,759125
Odisha,Angul,Athmallik,Athmallik,Kutarthpur,Nagoan,759125
Odisha,Angul,Athmallik,Athmallik,Kuteswar,Nagoan,759125
Odisha,Angul,Athmallik,Athmallik,Kutugaon,Aida,759125
Odisha,Angul,Athmallik,Athmallik,Kutulusinga,Maimura,759125
Odisha,Angul,Athmallik,Athmallik,Kutulusingh,Jamudoli,759125
Odisha,Angul,Athmallik,Athmallik,Laupal,Kudagaon,759125
Odisha,Angul,Athmallik,Athmallik,Laxmanpur,Madhapur,759125
Odisha,Angul,Athmallik,Athmallik,Laxmipur,Sapaghara,759125
Odisha,Angul,Athmallik,Athmallik,Lehedi,Nagoan,759125
Odisha,Angul,Athmallik,Athmallik,Limbadihi,Jamudoli,759125
Odisha,Angul,Athmallik,Athmallik,Lipilei,Nagoan,759125
Odisha,Angul,Athmallik,,Liptinga,,
Odisha,Angul,Athmallik,Athmallik,Loharapada,Sapaghara,759125
Odisha,Angul,Athmallik,Athmallik,Luhasinga,Luhasingha,759125
Odisha,Angul,Athmallik,Athmallik,Lunahandi,Lunahandi,759125
Odisha,Angul,Athmallik,Athmallik,Madanapur,Madhapur,759125
Odisha,Angul,Athmallik,Athmallik,Madanchouki And Sankhamahal,Kiakata,759126
Odisha,Angul,Athmallik,Athmallik,Madhapur,Madhapur,759125
Odisha,Angul,Athmallik,Athmallik,Madhyapur,Kampala,759125
Odisha,Angul,Athmallik,Athmallik,Mahakudapali,Khandapada,759125
Odisha,Angul,Athmallik,Athmallik,Mahendrapur,Purunmantri,759125
Odisha,Angul,Athmallik,Athmallik,Mahidharpur,Ambasaramunda,759125
Odisha,Angul,Athmallik,Athmallik,Mahulanali,Sanahula,759125
Odisha,Angul,Athmallik,Athmallik,Maimura,Maimura,759125
Odisha,Angul,Athmallik,Athmallik,Makundapur,Lunahandi,759125
Odisha,Angul,Athmallik,Athmallik,Malipadar,Purunmantri,759125
Odisha,Angul,Athmallik,Athmallik,Malisahi,Jamudoli,759125
Odisha,Angul,Athmallik,Athmallik,Mamurijharana,Ambasaramunda,759125
Odisha,Angul,Athmallik,Athmallik,Manapur,Lunahandi,759125
Odisha,Angul,Athmallik,Athmallik,Manarbeda,Khandapada,759125
Odisha,Angul,Athmallik,Athmallik,Mandarabahal,Kurumtap,759124
Odisha,Angul,Athmallik,Athmallik,Mangalapur,Kiakata,759126
Odisha,Angul,Athmallik,,Manikpathar,,
Odisha,Angul,Athmallik,Athmallik,Mathamundia,Thakuragarh,759125
Odisha,Angul,Athmallik,Athmallik,Mindol,Sanahula,759125
Odisha,Angul,Athmallik,Athmallik,Mohanakhali,Kampala,759125
Odisha,Angul,Athmallik,Athmallik,Muchhapur,Basudevpur,759125
Odisha,Angul,Athmallik,Athmallik,Mundapada,Basudevpur,759125
Odisha,Angul,Athmallik,Athmallik,Mundigotha,Tusar,759126
Odisha,Angul,Athmallik,Athmallik,Muraripur,Katapada,759125
Odisha,Angul,Athmallik,Athmallik,Nabadipapur,Ambasaramunda,759125
Odisha,Angul,Athmallik,Athmallik,Nabing,Maimura,759125
Odisha,Angul,Athmallik,Athmallik,Nagaon,Nagoan,759125
Odisha,Angul,Athmallik,Athmallik,Naikpada,Kiakata,759126
Odisha,Angul,Athmallik,Athmallik,Najhara,Jamudoli,759125
Odisha,Angul,Athmallik,Athmallik,Naktideul,Basudevpur,759125
Odisha,Angul,Athmallik,Athmallik,Naleswar,Jamudoli,759125
Odisha,Angul,Athmallik,Athmallik,Narayanpur,Khandapada,759125
Odisha,Angul,Athmallik,Athmallik,Nenkadachhida,Madhapur,759125
Odisha,Angul,Athmallik,Athmallik,Nilakanthapada,Kudagaon,759125
Odisha,Angul,Athmallik,Athmallik,Nilamara,Jamudoli,759125
Odisha,Angul,Athmallik,Athmallik,Nisanipathar,Ambasaramunda,759125
Odisha,Angul,Athmallik,Athmallik,Nua-Arakhakuda,Thakuragarh,759125
Odisha,Angul,Athmallik,Athmallik,Nuabankapal,Kiakata,759126
Odisha,Angul,Athmallik,Athmallik,Nua-Barapali,Kurumtap,759124
Odisha,Angul,Athmallik,Athmallik,Nua-Fulajhari,Ambasaramunda,759125
Odisha,Angul,Athmallik,Athmallik,Nuagaon,Madhapur,759125
Odisha,Angul,Athmallik,Athmallik,Nuagarh,Nagoan,759125
Odisha,Angul,Athmallik,Athmallik,Nuagirida,Ambasaramunda,759125
Odisha,Angul,Athmallik,Athmallik,Nuakendupati,Luhasingha,759125
Odisha,Angul,Athmallik,Athmallik,Nuamanantri,Purunmantri,759125
Odisha,Angul,Athmallik,Athmallik,Nuapada,Kiakata,759126
Odisha,Angul,Athmallik,Athmallik,Odasinga,Purunmantri,759125
Odisha,Angul,Athmallik,Athmallik,Olatha,Aida,759125
Odisha,Angul,Athmallik,Athmallik,Orada,Tusar,759126
Odisha,Angul,Athmallik,,Pacheribandha,,
Odisha,Angul,Athmallik,,Padiahindol,,
Odisha,Angul,Athmallik,Athmallik,Padianali,Khandapada,759125
Odisha,Angul,Athmallik,,Padmapokhari,,
Odisha,Angul,Athmallik,Athmallik,Paikasahi,Paikasahi,759125
Odisha,Angul,Athmallik,Athmallik,Pandurikhol,Luhasingha,759125
Odisha,Angul,Athmallik,Athmallik,Pataka,Luhasingha,759125
Odisha,Angul,Athmallik,Athmallik,Patapathar,Pedipathara,759127
Odisha,Angul,Athmallik,Athmallik,Patharakhumpa,Ambasaramunda,759125
Odisha,Angul,Athmallik,Athmallik,Pathartanga,Kudagaon,759125
Odisha,Angul,Athmallik,Athmallik,Patrapada,Khandapada,759141
Odisha,Angul,Athmallik,Athmallik,Pedipathar,Pedipathara,759127
Odisha,Angul,Athmallik,Athmallik,Phatamunda,Madhapur,759125
Odisha,Angul,Athmallik,Athmallik,Phuluribania,Ambasaramunda,759125
Odisha,Angul,Athmallik,Athmallik,Pitabalibahal,Maimura,759125
Odisha,Angul,Athmallik,Athmallik,Pitabasapur,Kudagaon,759125
Odisha,Angul,Athmallik,Athmallik,Podapadar,Ambasaramunda,759125
Odisha,Angul,Athmallik,Athmallik,Podapadar,Luhasingha,759125
Odisha,Angul,Athmallik,Athmallik,Pokanda,Paikasahi,759125
Odisha,Angul,Athmallik,Athmallik,Polamahul,Tusar,759126
Odisha,Angul,Athmallik,,Pulesar,,
Odisha,Angul,Athmallik,Athmallik,Purunamanantri,Purunmantri,759125
Odisha,Angul,Athmallik,Athmallik,Raida,Katapada,759125
Odisha,Angul,Athmallik,Athmallik,Rainali,Sapaghara,759125
Odisha,Angul,Athmallik,Athmallik,Rajing,Ambasaramunda,759125
Odisha,Angul,Athmallik,Athmallik,Rajing,Purunmantri,759125
Odisha,Angul,Athmallik,Athmallik,Ramagarh,Sapaghara,759125
Odisha,Angul,Athmallik,Athmallik,Ramapur,Maimura,759125
Odisha,Angul,Athmallik,Athmallik,Ranamunda,Luhasingha,759125
Odisha,Angul,Athmallik,Athmallik,Rangapur,Aida,759125
Odisha,Angul,Athmallik,Athmallik,Ranibandha,Thakuragarh,759125
Odisha,Angul,Athmallik,Athmallik,Ranidantakathia,Paikasahi,759125
Odisha,Angul,Athmallik,Athmallik,Ranipakhal,Luhasingha,759125
Odisha,Angul,Athmallik,Athmallik,Ranjana,Kampala,759125
Odisha,Angul,Athmallik,Athmallik,Rasosinga,Lunahandi,759125
Odisha,Angul,Athmallik,Athmallik,Rathipur,Jamudoli,759125
Odisha,Angul,Athmallik,Athmallik,Routapada,Khandapada,759125
Odisha,Angul,Athmallik,Athmallik,Sadanandapur,Thakuragarh,759125
Odisha,Angul,Athmallik,Athmallik,Saluni,Sapaghara,759125
Odisha,Angul,Athmallik,Athmallik,Sanadadar,Tapadhol,759127
Odisha,Angul,Athmallik,Athmallik,Sanahulla,Sanahula,759125
Odisha,Angul,Athmallik,Athmallik,Santipur,Basudevpur,759125
Odisha,Angul,Athmallik,Athmallik,Sapaghara,Sapaghara,759125
Odisha,Angul,Athmallik,Athmallik,Saradhapur,Madhapur,759125
Odisha,Angul,Athmallik,Athmallik,Sargiseni,Madhapur,759125
Odisha,Angul,Athmallik,Athmallik,Sarthakapur,Purunmantri,759125
Odisha,Angul,Athmallik,Athmallik,Satabandhuli,Nagoan,759125
Odisha,Angul,Athmallik,Athmallik,Satyabadipur,Paikasahi,759125
Odisha,Angul,Athmallik,Athmallik,Sianberenibhalunati,Khandapada,759125
Odisha,Angul,Athmallik,Athmallik,Siarimaliha,Ambasaramunda,759125
Odisha,Angul,Athmallik,Athmallik,Siarinali,Lunahandi,759125
Odisha,Angul,Athmallik,,Sidhapur,,
Odisha,Angul,Athmallik,Athmallik,Sidheswarpur,Tusar,759126
Odisha,Angul,Athmallik,Athmallik,Similiadandi,Sanahula,759125
Odisha,Angul,Athmallik,Athmallik,Sindurkhol,Sanahula,759125
Odisha,Angul,Athmallik,Athmallik,Singarimunda,Khandapada,759125
Odisha,Angul,Athmallik,Athmallik,Sisukata,Sapaghara,759125
Odisha,Angul,Athmallik,Athmallik,Somanathpur,Katapada,759125
Odisha,Angul,Athmallik,Athmallik,Sorispanka,Madhapur,759125
Odisha,Angul,Athmallik,Athmallik,Subarnapur,Basudevpur,759125
Odisha,Angul,Athmallik,Athmallik,Sugripali,Aida,759125
Odisha,Angul,Athmallik,Athmallik,Tabada,Thakuragarh,759125
Odisha,Angul,Athmallik,Athmallik,Tainsar,Lunahandi,759125
Odisha,Angul,Athmallik,Athmallik,Talabahali,Paikasahi,759125
Odisha,Angul,Athmallik,Athmallik,Talabijipur,Jamudoli,759125
Odisha,Angul,Athmallik,Athmallik,Talamaliha,Ambasaramunda,759125
Odisha,Angul,Athmallik,Athmallik,Taleipathar,Sanahula,759125
Odisha,Angul,Athmallik,Athmallik,Tambabajeni,Purunmantri,759125
Odisha,Angul,Athmallik,,Tangianisha,,759130
Odisha,Angul,Athmallik,Athmallik,Tapadhol,Tapadhol,759127
Odisha,Angul,Athmallik,Athmallik,Taranda,Maimura,759125
Odisha,Angul,Athmallik,Athmallik,Tasarabeda,Tusar,759126
Odisha,Angul,Athmallik,Athmallik,Telinali,Lunahandi,759125
Odisha,Angul,Athmallik,Athmallik,Telnai,Aida,759125
Odisha,Angul,Athmallik,Athmallik,Tentheipali,Kudagaon,759125
Odisha,Angul,Athmallik,Athmallik,Tentoloi,Sapaghara,759123
Odisha,Angul,Athmallik,Athmallik,Tentulipadar,Luhasingha,759125
Odisha,Angul,Athmallik,Athmallik,Tentulipathar,Krutibashpur,759125
Odisha,Angul,Athmallik,Athmallik,Thakurgarh,Thakuragarh,759125
Odisha,Angul,Athmallik,Athmallik,Tileswar,Krutibashpur,759125
Odisha,Angul,Athmallik,Athmallik,Titigaon,Aida,759125
Odisha,Angul,Athmallik,Athmallik,Titirikata,Madhapur,759125
Odisha,Angul,Athmallik,Athmallik,Tumurusinga,Sapaghara,759125
Odisha,Angul,Athmallik,Athmallik,Tushar,Tusar,759126
Odisha,Angul,Athmallik,Athmallik,Uchakurum,Tapadhol,759127
Odisha,Angul,Banarpal,Banarpal,Abhimanpur,Bhogabereni,759128
Odisha,Angul,Banarpal,Banarpal,Amantapur,Santrapur,759129
Odisha,Angul,Banarpal,Banarpal,Ankurabahal,Jarasingha,759143
Odisha,Angul,Banarpal,Banarpal,Apartipur,Banarpal,759128
Odisha,Angul,Banarpal,Banarpal,Ara,Talmul,759040
Odisha,Angul,Banarpal,Banarpal,Arahat,Bauligarh,759128
Odisha,Angul,Banarpal,Banarpal,Badaberena,Tulasipal,759128
Odisha,Angul,Banarpal,Banarpal,Bada Hinsara,Badahinsara,759128
Odisha,Angul,Banarpal,Banarpal,Badakerangjungle,Bada Kerjanga,759132
Odisha,Angul,Banarpal,Banarpal,Badakerjang,Bada Kerjanga,759132
Odisha,Angul,Banarpal,Banarpal,Badakhali,Graha Santri,759128
Odisha,Angul,Banarpal,Banarpal,Bagachar,Budhapanka,759128
Odisha,Angul,Banarpal,Banarpal,Balaramprasad(Part),Balaramprasad,759128
Odisha,Angul,Banarpal,Banarpal,Balaramprasadpatna(Part),Balaramprasad,759128
Odisha,Angul,Banarpal,Banarpal,Banarpal,Banarpal,759128
Odisha,Angul,Banarpal,Banarpal,Bandhupur,Tulasipal,759128
Odisha,Angul,Banarpal,Banarpal,Banuasahi,Kanjara,759128
Odisha,Angul,Banarpal,Banarpal,Basudevpur,Bhogabereni,759128
Odisha,Angul,Banarpal,Banarpal,Basudevpur,Sanakerjanga,759128
Odisha,Angul,Banarpal,Banarpal,Bedasara,Benagadia,759128
Odisha,Angul,Banarpal,Banarpal,Beherabhuin,Sanakerjanga,759128
Odisha,Angul,Banarpal,Banarpal,Belasuntha,Sakosingha,759123
Odisha,Angul,Banarpal,Banarpal,Benagadia,Benagadia,759128
Odisha,Angul,Banarpal,Banarpal,Bhagabatpur,Graha Santri,759127
Odisha,Angul,Banarpal,Banarpal,Bhogabereni,Bhogabereni,759128
Odisha,Angul,Banarpal,Banarpal,Bimalabeda,Badahinsara,759127
Odisha,Angul,Banarpal,Banarpal,Birabahanpur,Nuahata,759128
Odisha,Angul,Banarpal,Banarpal,Bonda,Bonda,759128
Odisha,Angul,Banarpal,Banarpal,Brundabanpur,Budhapanka,759128
Odisha,Angul,Banarpal,Banarpal,Budhapanka (Ct),Budhapanka,759128
Odisha,Angul,Banarpal,Banarpal,Chakuriapal,Talmul,759040
Odisha,Angul,Banarpal,Banarpal,Chauridiha,Banarpal,759128
Odisha,Angul,Banarpal,Banarpal,Dabaradhua,Sanakerjanga,759128
Odisha,Angul,Banarpal,Banarpal,Daneinali,Kanjara,759128
Odisha,Angul,Banarpal,Banarpal,Dasamania,Gotamara,759128
Odisha,Angul,Banarpal,Banarpal,Dayanidhipur,Balaramprasad,759128
Odisha,Angul,Banarpal,Banarpal,Derjanga,Tubey,759132
Odisha,Angul,Banarpal,Banarpal,Derjangjungle,Sanakerjanga,759128
Odisha,Angul,Banarpal,Banarpal,Dudhiabeda,Santrapur,759129
Odisha,Angul,Banarpal,Banarpal,Durgaprasadpur,Talamulasasan,759128
Odisha,Angul,Banarpal,Banarpal,Ekagharia,Kukudanga,759100
Odisha,Angul,Banarpal,Banarpal,Fulapada,Fulapada,759128
Odisha,Angul,Banarpal,Banarpal,Gadasantri,Graha Santri,759128
Odisha,Angul,Banarpal,Banarpal,Gadatalamul,Talmul,759040
Odisha,Angul,Banarpal,Banarpal,Gangijodi,Graha Santri,759128
Odisha,Angul,Banarpal,Banarpal,Ganthigadia,Nuahata,759128
Odisha,Angul,Banarpal,Banarpal,Ghunchapal,Kurudol,759123
Odisha,Angul,Banarpal,Banarpal,Giranga(Part),Giranga,759128
Odisha,Angul,Banarpal,Banarpal,Girdhabasa,Fulapada,759128
Odisha,Angul,Banarpal,Banarpal,Golabandha,Sanakerjanga,759143
Odisha,Angul,Banarpal,Banarpal,Gopigangadharpur,Graha Santri,759128
Odisha,Angul,Banarpal,Banarpal,Gopinathpur,Badahinsara,759118
Odisha,Angul,Banarpal,Banarpal,Gotamara (Ct),Gotamara,759128
Odisha,Angul,Banarpal,Banarpal,Gudiabhuin,Talmul,759040
Odisha,Angul,Banarpal,Banarpal,Harichandabasti,Talmul,759040
Odisha,Angul,Banarpal,Banarpal,Harichandajami,Talmul,759040
Odisha,Angul,Banarpal,Banarpal,Jamunali,Jamunali,759128
Odisha,Angul,Banarpal,Banarpal,Jamunda,Bada Kerjanga,759132
Odisha,Angul,Banarpal,Banarpal,Jamundajungle,Bada Kerjanga,759132
Odisha,Angul,Banarpal,Banarpal,Jarada,Jarada,759127
Odisha,Angul,Banarpal,Banarpal,Jarasingha,Jarasingha,759143
Odisha,Angul,Banarpal,Banarpal,Jhajiribahal,Bonda,759128
Odisha,Angul,Banarpal,Banarpal,Joragadia,Nuahata,759128
Odisha,Angul,Banarpal,Banarpal,Juharpur,Bauligarh,759128
Odisha,Angul,Banarpal,Banarpal,Jukub(Jokub),Tubey,759132
Odisha,Angul,Banarpal,Banarpal,Kainchhabahala,Fulapada,759128
Odisha,Angul,Banarpal,Banarpal,Kalandapal,Santarapur(Kha),759128
Odisha,Angul,Banarpal,Banarpal,Kandasar (Part) (Ct),Kandasar,759145
Odisha,Angul,Banarpal,Banarpal,Kanjara,Kanjara,759128
Odisha,Angul,Banarpal,Banarpal,Kankinali,Tulasipal,759128
Odisha,Angul,Banarpal,Banarpal,Kansaragadi (Part),Kurudol,759123
Odisha,Angul,Banarpal,Banarpal,Kanyabeda(Part),Kandasar,759145
Odisha,Angul,Banarpal,Banarpal,Karadaberini,Kurudol,759123
Odisha,Angul,Banarpal,Banarpal,Karadagadia,Karadagadia,759132
Odisha,Angul,Banarpal,Banarpal,Karadatikar,Jamunali,759128
Odisha,Angul,Banarpal,Banarpal,Kendupali,Bhogabereni,759128
Odisha,Angul,Banarpal,Banarpal,Khamana,Bhogabereni,759128
Odisha,Angul,Banarpal,Banarpal,Khandanali,Talmul,759040
Odisha,Angul,Banarpal,Banarpal,Khirkolipasi,Sakosingha,759123
Odisha,Angul,Banarpal,Banarpal,Krushnachandrapur,Sanakerjanga,759128
Odisha,Angul,Banarpal,Banarpal,Kuio,Jamunali,759123
Odisha,Angul,Banarpal,Banarpal,Kuiojungle,Jamunali,759128
Odisha,Angul,Banarpal,Banarpal,Kukudanga,Kukudanga,759123
Odisha,Angul,Banarpal,Banarpal,Kulad Jungle,Kulad,759145
Odisha,Angul,Banarpal,Banarpal,Kulad (Part) (Ct),Kulad,759145
Odisha,Angul,Banarpal,Banarpal,Kulei,Tubey,759132
Odisha,Angul,Banarpal,Banarpal,Kumanda,Kumanda,759143
Odisha,Angul,Banarpal,Banarpal,Kunjakutira,Bhogabereni,759128
Odisha,Angul,Banarpal,Banarpal,Kurudol(Kurudul)(Part),Kurudol,759123
Odisha,Angul,Banarpal,Banarpal,Kusasinga,Karadagadia,759132
Odisha,Angul,Banarpal,Banarpal,Kusuna,Santarapur(Kha),759128
Odisha,Angul,Banarpal,Banarpal,Kusupangi,Bhogabereni,759128
Odisha,Angul,Banarpal,Banarpal,Languliabeda,Tulasipal,759128
Odisha,Angul,Banarpal,Banarpal,Languliabedajungle,Tulasipal,759128
Odisha,Angul,Banarpal,Banarpal,Laxmanpur(Part),Balaramprasad,759128
Odisha,Angul,Banarpal,Banarpal,Madhiamunda,Tubey,759132
Odisha,Angul,Banarpal,Banarpal,Mahidharpur,Mahidharpur,759100
Odisha,Angul,Banarpal,Banarpal,Majhika,Benagadia,759103
Odisha,Angul,Banarpal,Banarpal,Majhika,Budhapanka,759128
Odisha,Angul,Banarpal,Banarpal,Mandabereni,Bonda,759128
Odisha,Angul,Banarpal,Banarpal,Maratira,Santrapur,759129
Odisha,Angul,Banarpal,Banarpal,Nakachanipal,Badahinsara,759128
Odisha,Angul,Banarpal,Banarpal,Narayanchandrapur,Bhogabereni,759128
Odisha,Angul,Banarpal,Banarpal,Narendrapur,Banarpal,759128
Odisha,Angul,Banarpal,Banarpal,Niladripur,Bhogabereni,759103
Odisha,Angul,Banarpal,Banarpal,Nirakarpur,Bhogabereni,759128
Odisha,Angul,Banarpal,Banarpal,Nuahata (Ct),Nuahata,759128
Odisha,Angul,Banarpal,Anugul,Nuapada,Inkarbandha,759124
Odisha,Angul,Banarpal,Banarpal,Pandarbharania,Budhapanka,759128
Odisha,Angul,Banarpal,Banarpal,Paniola,Bhogabereni,759128
Odisha,Angul,Banarpal,Banarpal,Paratara,Karadagadia,759132
Odisha,Angul,Banarpal,Banarpal,Paripara,Jarada,759127
Odisha,Angul,Banarpal,Banarpal,Pathuria,Sanakerjanga,759128
Odisha,Angul,Banarpal,Banarpal,Pingua,Balaramprasad,759128
Odisha,Angul,Banarpal,Banarpal,Purkia,Bauligarh,759128
Odisha,Angul,Banarpal,Banarpal,Raipur(Part),Kukudanga,759123
Odisha,Angul,Banarpal,Banarpal,Rajanipal,Kukudanga,759123
Odisha,Angul,Banarpal,Banarpal,Rajibpur,Tulasipal,759128
Odisha,Angul,Banarpal,Banarpal,Ramimunda,Santarapur(Kha),759132
Odisha,Angul,Banarpal,Banarpal,Rangakata,Tubey,759132
Odisha,Angul,Banarpal,Banarpal,Ranigoda,Ranigodajungle,759128
Odisha,Angul,Banarpal,Banarpal,Ranigodajungle,Ranigodajungle,759128
Odisha,Angul,Banarpal,Banarpal,Rankasinga,Fulapada,759123
Odisha,Angul,Banarpal,Banarpal,Rankasinga,Kukudanga,759123
Odisha,Angul,Banarpal,Banarpal,Rautal,Badahinsara,759128
Odisha,Angul,Banarpal,Banarpal,Sakasinga,Sakosingha,759123
Odisha,Angul,Banarpal,Banarpal,Salagadia,Gotamara,759128
Odisha,Angul,Banarpal,Banarpal,Sanahinsara,Badahinsara,759128
Odisha,Angul,Banarpal,Banarpal,Sanajamunda,Bada Kerjanga,759132
Odisha,Angul,Banarpal,Banarpal,Sanakarabereni(Part),Kurudol,759123
Odisha,Angul,Banarpal,Banarpal,Sanakerjang,Sanakerjanga,759128
Odisha,Angul,Banarpal,Banarpal,Sanakerjang Jungle,Sanakerjanga,759128
Odisha,Angul,Banarpal,Banarpal,Santarapur,Santarapur(Kha),759129
Odisha,Angul,Banarpal,Banarpal,Santarapur,Santrapur,759129
Odisha,Angul,Banarpal,Banarpal,Serenabeda,Mahidharpur,759128
Odisha,Angul,Banarpal,Banarpal,Similichhuin,Talmul,759040
Odisha,Angul,Banarpal,Banarpal,Similichhuin Jungle,Bauligarh,759128
Odisha,Angul,Banarpal,Banarpal,Subarnapur,Jamunali,759128
Odisha,Angul,Banarpal,Banarpal,Suleimal,Kurudol,759123
Odisha,Angul,Banarpal,Banarpal,Talabahal,Nuahata,759128
Odisha,Angul,Banarpal,Banarpal,Talamulasasan,Talamulasasan,759128
Odisha,Angul,Banarpal,Banarpal,Talataila,Sakosingha,759123
Odisha,Angul,Banarpal,Banarpal,Talatali,Talmul,759040
Odisha,Angul,Banarpal,Banarpal,Talmulpatna Basti,Talmul,759040
Odisha,Angul,Banarpal,Banarpal,Talmulpatnajami,Talmul,759040
Odisha,Angul,Banarpal,Banarpal,Tamrakata,Badahinsara,759128
Odisha,Angul,Banarpal,Banarpal,Tentoi,Kukudanga,759123
Odisha,Angul,Banarpal,Banarpal,Tentoloi,Kukudanga,759123
Odisha,Angul,Banarpal,Banarpal,Tentulihata,Budhapanka,759128
Odisha,Angul,Banarpal,Banarpal,Tentulipasi,Talmul,759040
Odisha,Angul,Banarpal,Banarpal,Tilapanga,Fulapada,759128
Odisha,Angul,Banarpal,Banarpal,Tubey,Tubey,759132
Odisha,Angul,Banarpal,Banarpal,Tulasipal,Tulasipal,759128
Odisha,Angul,Banarpal,Banarpal,Tulasipaljungle,Tulasipal,759128
Odisha,Angul,Banarpal,Banarpal,Turanga,Turanga,759123
Odisha,Angul,Banarpal,Banarpal,Turangajungle,Turanga,759123
Odisha,Angul,Chhendipada,Chhendipada,Ambapal,Natada,759123
Odisha,Angul,Chhendipada,Chhendipada,Ambapal Jungle,Natada,759123
Odisha,Angul,Chhendipada,Chhendipada,Andharikata,Kampasala,759130
Odisha,Angul,Chhendipada,Chhendipada,Badaberena,Chengudia,759130
Odisha,Angul,Chhendipada,Chhendipada,Badajharan,Natada,759123
Odisha,Angul,Chhendipada,Chhendipada,Badamahitala,Natada,759123
Odisha,Angul,Chhendipada,Chhendipada,Bagadia,Bagadia,759141
Odisha,Angul,Chhendipada,Chhendipada,Baghuabol,Patakamunda,759141
Odisha,Angul,Chhendipada,Chhendipada,Bahalsahi,Bahalasahi,759141
Odisha,Angul,Chhendipada,Chhendipada,Bahialijungle,Kosala,759130
Odisha,Angul,Chhendipada,Chhendipada,Bakala,Katada,759127
Odisha,Angul,Chhendipada,Chhendipada,Balichandrapur,Nisa,759130
Odisha,Angul,Chhendipada,Chhendipada,Balikudiajungle,Balipata,759124
Odisha,Angul,Chhendipada,Chhendipada,Balinali,Brahmanbil,759130
Odisha,Angul,Chhendipada,Chhendipada,Balipata,Balipata,759124
Odisha,Angul,Chhendipada,Chhendipada,Bamanali,Bagadia,759141
Odisha,Angul,Chhendipada,Chhendipada,Baramancha,Tangiri,759141
Odisha,Angul,Chhendipada,Chhendipada,Baramanchajungle,Tangiri,759141
Odisha,Angul,Chhendipada,Chhendipada,Barapada,Barapada,759127
Odisha,Angul,Chhendipada,Chhendipada,Barasahi,Barasahi,759141
Odisha,Angul,Chhendipada,Chhendipada,Basantapur,Basantapur,759141
Odisha,Angul,Chhendipada,Chhendipada,Bethianali,Natada,759123
Odisha,Angul,Chhendipada,Chhendipada,Bhagilakata,Brahmanbil,759130
Odisha,Angul,Chhendipada,Chhendipada,Bhagirathipur,Jerenga Dehurisahi,759127
Odisha,Angul,Chhendipada,Chhendipada,Bhaliasara,Nuagaon,759141
Odisha,Angul,Chhendipada,Chhendipada,Bhalukhaidhipa,Patakamunda,759141
Odisha,Angul,Chhendipada,Chhendipada,Bhalukhaman,Brahmanbil,759130
